SNAPSHOT,SNAPFILE,SNAPPEND,SNAPCLOS,CASEKEY,CIRCUIT,DISTRICT,OFFICE,DOCKET,GEN,SEQ,ORIGIN,ORGFLDT,FILEDATE,FILECY,FILEFY,ORGFLCHP,CRNTCHP,ORGNTRDBT,NTRDBT,JOINT,D1ZIP,D1CNTY,ORGD1FPRSE,D1FPRSE,D1CHGDT,D2ZIP,D2CNTY,ORGD2FPRSE,D2FPRSE,D2CHGDT,ORGFEESTS,FEESTS,CASETYP,ORGDBTRTYP,DBTRTYP,NOB,PRFILE,ORGEASST,EASST,ORGELBLTS,ELBLTS,ORGECRDTRS,ECRDTRS,ORGASSTCASE,ASSTCASE,SMLLBUS,PREPACK,TOTASSTS,REALPROP,PERSPROP,TOTLBLTS,SECURED,UNSECPR,UNSECNPR,DSCHRGD,NDSCHRGD,TOTDBT,CNTMNTHI,AVGMNTHI,AVGMNTHE,SRCCASE,DSTNCASE,CNSLLEAD,JNTLEAD,FLCMECFV,CLOSEDT,CLOSECY,CLOSEFY,CLCHPT,D1CPRSE,D1FDSP,D1FDSPDT,D1FDSPCY,D1FDSPFY,D2CPRSE,D2FDSP,D2FDSPDT,D2FDSPCY,D2FDSPFY,C11DVDND,C11FTRPAY,CLCMECFV,TAXEXEMPT,org_chap,crnt_chap,cl_chap,result,result2,DISTRICT_NS
2010-09-30,1,1,0,09783105232800,09,78,3,1052328,0,0,,2010-06-16,2010-06-16,2010,2010,12,12,b,b,y,894060000,32001,n,n,NA,894060000,32001,n,n,NA,p,p,v,i,i,n,y,C,C,E,E,A,A,y,y,,,462308.72,375000,87308.72,1339639.68,477749,5070.67,856820.01,1334569.01,5070.67,1339639.68,0,8743,7725.83,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,NV
2010-09-30,1,1,0,097930632862r1,09,79,3,0632862,r,1,,2006-09-19,2010-05-13,2010,2010,12,12,b,b,y,973960000,41071,n,n,NA,973960000,41071,n,n,NA,p,p,v,i,i,,,3,3,3,3,B,B,y,y,n,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,OR
2010-09-30,1,1,0,09793094026200,09,79,3,0940262,0,0,,2009-12-09,2009-12-09,2009,2010,12,12,b,b,n,970800000,41051,n,n,NA,,,,,NA,p,p,v,i,i,n,y,E,E,E,E,A,A,y,y,,,8623401.79,1514468,7108933.79,3687843,3480523,0,207320,3687843,0,3687843,0,2208,1523.68,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,OR
2010-09-30,1,1,0,09793103240200,09,79,3,1032402,0,0,,2010-03-25,2010-03-25,2010,2010,12,12,b,b,y,977380000,41025,n,n,NA,977380000,41025,n,n,NA,p,p,v,i,i,n,n,A,A,A,A,A,A,y,y,,,522401.29,80000,442401.29,1410574.29,1338500.59,0,72073.7,1410574.29,0,1410574.29,0,5803.83,3774.5,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,OR
2010-09-30,1,1,0,09796096545900,09,79,6,0965459,0,0,,2009-10-08,2009-10-08,2009,2010,12,11,b,b,n,975270000,41029,n,n,NA,,,,,NA,p,p,v,i,i,n,n,E,E,D,D,A,A,y,y,n,,2698544,0,2698544,612990,0,0,612990,NA,NA,NA,0,953,0,,,,097960965465000,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,11,,open,open,OR
2010-09-30,1,1,0,09796096546500,09,79,6,0965465,0,0,,2009-10-08,2009-10-08,2009,2010,12,11,b,b,n,975270000,41029,n,n,NA,,,,,NA,p,p,v,u,u,n,n,E,E,C,C,A,A,y,y,n,,2271050,2100000,171050,362318.24,135718,0,226600.24,362318.24,0,362318.24,0,0,0,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,11,,open,open,OR
2010-09-30,1,0,1,09796096605500,09,79,6,0966055,0,0,,2009-11-04,2009-11-04,2009,2010,12,12,b,b,n,970328420,41047,n,n,NA,,,,,NA,p,p,v,u,u,n,n,F,F,E,E,A,A,y,y,,,12062244.65,0,12062244.65,2075795.5,2052659.46,0,23136.04,NA,NA,NA,NA,NA,NA,,,,,3.3.2,2010-07-22,2010,2010,12,n,K,2010-07-22,2010,2010,,,NA,NA,NA,NA,,3.3.3,N,12,12,12,dismiss,,OR
2010-09-30,1,1,0,09796096687300,09,79,6,0966873,0,0,,2009-12-17,2009-12-17,2009,2010,12,12,b,b,y,973510000,41053,n,n,NA,973510000,41053,n,n,NA,p,p,v,i,i,n,n,E,E,E,E,A,A,y,y,,,1448715,1200000,248715,1031419.14,713415,0,318004.14,NA,NA,NA,NA,1500,1500,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,OR
2010-09-30,1,1,0,09796106033700,09,79,6,1060337,0,0,,2010-01-27,2010-01-27,2010,2010,12,12,b,b,y,970020000,41047,n,n,NA,970020000,41047,n,n,NA,p,p,v,i,i,n,n,E,E,D,D,A,A,y,y,,,4668264,4318064,350200,828685.66,725486.6,82088,21111.06,NA,NA,NA,NA,3949,3989.65,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,OR
2010-09-30,1,1,0,09796106129800,09,79,6,1061298,0,0,,2010-03-15,2010-03-15,2010,2010,12,12,b,b,n,973770000,41043,n,n,NA,,,,,NA,p,p,v,i,i,n,n,D,D,D,D,B,B,y,y,,,1230977,500000,730977,1326222.07,1141545.27,5290,179386.8,1320932.07,5290,1326222.07,NA,10153.25,3518,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,OR
2010-09-30,1,1,0,09796106148700,09,79,6,1061487,0,0,,2010-03-23,2010-03-23,2010,2010,12,12,b,b,n,973550000,41043,n,n,NA,,,,,NA,p,p,v,i,i,n,n,C,C,D,D,A,A,y,y,,,353785,340000,13785,790220,742185,0,48035,790220,0,790220,0,4464,3289,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,OR
2010-09-30,1,1,0,09796106194100,09,79,6,1061941,0,0,,2010-04-08,2010-04-08,2010,2010,12,12,b,b,n,973770000,41043,n,n,NA,,,,,NA,p,p,v,u,u,n,n,E,E,E,E,A,A,y,y,,,2900621,0,2900621,1835648.45,1701185.14,0,134463.31,1835648.45,0,1835648.45,0,0,0,,,,,3.4.0,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,OR
2010-09-30,1,1,0,09796106201200,09,79,6,1062012,0,0,,2010-04-13,2010-04-13,2010,2010,12,12,b,b,n,970260000,41047,n,n,NA,,,,,NA,p,p,v,u,u,n,n,E,E,E,E,A,A,y,y,,,3041772.44,1711561.35,1330211.09,3413470.18,1698894.79,6861,1707714.39,3413470.18,0,3413470.18,0,0,0,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,OR
2010-09-30,1,1,0,09796106201300,09,79,6,1062013,0,0,,2010-04-13,2010-04-13,2010,2010,12,12,b,b,n,970260000,41047,n,n,NA,,,,,NA,p,p,v,u,u,n,n,C,C,E,E,A,A,y,y,,,194015.86,0,194015.86,2461840.26,1579745,0,882095.26,2461840.26,0,2461840.26,0,0,0,,,,097961062012000,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,OR
2010-09-30,1,1,0,09796106203200,09,79,6,1062032,0,0,,2010-04-13,2010-04-13,2010,2010,12,12,b,b,y,973053555,41047,n,n,NA,973053555,41047,n,n,NA,p,p,v,i,i,n,n,A,A,B,B,A,A,y,y,,,3226759.26,2396800,829959.26,3431713.18,1695478.56,31724.41,1704510.21,NA,NA,NA,NA,16225,18854.45,,,,097961062012000,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,OR
2010-09-30,1,1,0,09796106413100,09,79,6,1064131,0,0,,2010-07-07,2010-07-07,2010,2010,12,12,b,b,y,975030000,41029,n,n,NA,975030000,41029,n,n,NA,p,p,v,i,i,n,n,C,C,C,C,A,A,y,y,,,245770,210000,35770,448298,335598,0,112700,448298,0,448298,0,3427,1915,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,OR
2010-09-30,1,1,0,09796106439300,09,79,6,1064393,0,0,,2010-07-20,2010-07-20,2010,2010,12,12,b,b,y,976030000,41035,n,n,NA,976030000,41035,n,n,NA,p,p,v,i,i,n,n,D,D,D,D,B,B,y,y,,,667721,330000,337721,887708,690599,10115,186994,887708,0,887708,NA,10685,3135,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,OR
2010-09-30,1,1,0,09802090573500,09,80,2,0905735,0,0,,2009-10-13,2009-10-13,2009,2010,12,12,b,b,n,991010000,53065,n,n,NA,,,,,NA,p,p,v,u,u,n,n,E,E,C,C,A,A,y,y,,,1582540,NA,1582540,212730.32,46773.74,4030.5,161926.08,NA,NA,NA,NA,NA,NA,,,,,3.3.2,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,WAE
2010-09-30,1,1,0,09802090720300,09,80,2,0907203,0,0,,2009-12-30,2009-12-30,2009,2010,12,12,b,b,y,986200000,53039,n,n,NA,986200000,53039,n,n,NA,p,p,v,i,i,n,n,D,D,E,E,A,A,y,y,,,769255.91,687900,81355.91,1057554.36,897055.36,0,160499,945978.36,111576,1057554.36,NA,4292,3303,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,WAE
2010-09-30,1,1,0,09802100242200,09,80,2,1002422,0,0,,2010-04-21,2010-04-21,2010,2010,12,12,b,b,n,993490000,53025,n,n,NA,,,,,NA,p,p,v,i,i,n,n,D,D,D,D,A,A,y,y,,,1112414.98,877687.5,234727.48,759821.68,664919.99,44557.1,50344.59,0,957287.77,957287.77,NA,2060,2160,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,WAE
2010-09-30,1,0,1,09802100362100,09,80,2,1003621,0,0,,2010-06-17,2010-06-17,2010,2010,12,12,b,b,y,993440000,53001,n,n,NA,993440000,53001,n,n,NA,p,p,v,i,i,n,n,E,E,E,E,B,B,y,y,,,2556041,1072000,1484041,4050903.43,3719739.98,17124,314039.45,4050903.43,0,4050903.43,0,5600,5600,,,,,3.3.3,2010-09-15,2010,2010,12,n,K,2010-09-09,2010,2010,n,K,2010-09-09,2010,2010,NA,,3.3.3,N,12,12,12,dismiss,dismiss,WAE
2010-09-30,1,1,0,09802100562600,09,80,2,1005626,0,0,,2010-09-30,2010-09-30,2010,2010,12,12,b,b,n,989030000,53077,n,n,NA,,,,,NA,p,p,v,i,i,n,y,C,C,C,C,A,A,y,y,,,176180,0,176180,120950,118750,0,2200,120950,0,120950,NA,3000,2954.81,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,WAE
2010-09-30,1,1,0,09812101907300,09,81,2,1019073,0,0,,2010-08-02,2010-08-02,2010,2010,12,12,b,b,n,980040000,53033,n,n,NA,,,,,NA,u,u,v,u,u,n,n,A,A,C,C,A,A,y,y,,,1626850,1600000,26850,886083,466000,0,420083,886083,0,886083,NA,NA,NA,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,WAW
2010-09-30,1,1,0,09812102112700,09,81,2,1021127,0,0,,2010-09-20,2010-09-20,2010,2010,12,12,b,b,y,980720000,53033,n,n,NA,980720000,53033,n,n,NA,p,p,v,i,i,n,n,D,D,D,D,A,A,y,y,,,622019,480000,142019,721387,591177,0,130210,721387,0,721387,0,10101,8401,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,WAW
2010-09-30,1,1,0,09813104763100,09,81,3,1047631,0,0,,2010-09-16,2010-09-16,2010,2010,12,12,b,b,n,985770000,53049,n,n,NA,,,,,NA,p,p,v,i,i,n,n,B,B,E,E,A,A,y,y,,,586287,457100,129187,1736932,1374982,2113,359837,1736932,0,1736932,NA,15325,11825,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,WAW
2010-09-30,1,0,1,10821093218700,10,82,1,0932187,0,0,,2009-10-20,2009-10-20,2009,2010,12,12,b,b,n,816550427,08037,n,n,NA,,,,,NA,p,p,v,i,i,n,n,E,E,E,E,A,A,y,y,,,1564250,1553000,11250,1358476.54,1351298.5,6348.04,830,1352128.5,6348.04,1358476.54,3482,3482,11494.98,,,,,3.3.1,2010-06-11,2010,2010,12,y,K,2010-06-11,2010,2010,,,NA,NA,NA,NA,,3.3.3,N,12,12,12,dismiss,,CO
2010-09-30,1,1,0,10821093278100,10,82,1,0932781,0,0,,2009-10-27,2009-10-27,2009,2010,12,12,b,b,n,814280000,08029,n,n,NA,,,,,NA,p,p,v,i,i,n,n,D,D,D,D,A,A,y,y,,,944064,750000,194064,610113.42,591209.2,0,18904.22,610113.42,0,610113.42,1200,15241.67,10565.64,,,,,3.3.1,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,CO
2010-09-30,1,1,0,10821093402000,10,82,1,0934020,0,0,,2009-11-11,2009-11-11,2009,2010,12,12,b,b,n,814287111,08029,n,n,NA,,,,,NA,p,p,v,u,u,n,n,D,D,C,C,A,A,y,y,,,889851,576000,313851,499575,455501,0,44074,NA,NA,NA,0,0,0,,,,,3.3.1,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,CO
2010-09-30,1,1,0,10821093403700,10,82,1,0934037,0,0,,2009-11-11,2009-11-11,2009,2010,12,12,b,b,n,814287111,08029,n,n,NA,,,,,NA,p,p,v,i,i,n,n,A,A,D,D,A,A,y,y,,,578875,0,578875,669711,445501,0,224210,NA,NA,NA,NA,0,850,,,,108210934020000,3.3.1,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,CO
2010-09-30,1,1,0,10821093786400,10,82,1,0937864,0,0,,2009-12-31,2009-12-31,2009,2010,12,12,b,b,y,807430000,08121,n,n,NA,807430000,08121,n,n,NA,p,p,v,i,i,n,n,B,B,B,B,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,3.3.1,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,CO
2010-09-30,1,1,0,10821101164000,10,82,1,1011640,0,0,,2010-01-29,2010-01-29,2010,2010,12,12,b,b,n,806520000,08123,n,n,NA,,,,,NA,p,p,v,i,i,n,n,D,D,D,D,A,A,y,y,,,954584,448500,506084,1421282.74,725026,1700,694556.74,NA,NA,NA,NA,17870,11592,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,CO
2010-09-30,1,1,0,10821101384200,10,82,1,1013842,0,0,,2010-02-26,2010-02-26,2010,2010,12,12,b,b,n,806540000,08123,n,n,NA,,,,,NA,p,p,v,i,i,n,n,C,C,E,E,A,A,y,y,,,820392,515000,305392,1203731.74,1189159.74,10800,3772,0,1203731.74,1203731.74,NA,17350,1400,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,CO
2010-09-30,1,1,0,10821102886900,10,82,1,1028869,0,0,,2010-07-28,2010-07-28,2010,2010,12,12,b,b,n,816550427,08037,n,n,NA,,,,,NA,p,p,v,i,i,n,y,D,D,E,E,A,A,y,y,,,596446,540000,56446,1006088.04,946878,6348.04,52862,999740,6348.04,1006088.04,0,3311,8199.98,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,CO
2010-09-30,1,1,0,10821103255500,10,82,1,1032555,0,0,,2010-09-02,2010-09-02,2010,2010,12,12,b,b,n,801270000,08059,y,y,NA,,,,,NA,c,c,v,n,n,n,n,D,D,C,C,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,CO
2010-09-30,1,1,0,10821103277600,10,82,1,1032776,0,0,,2010-09-07,2010-09-07,2010,2010,12,12,b,b,n,810890000,08055,n,n,NA,,,,,NA,p,p,v,u,u,n,y,E,E,E,E,A,A,y,y,,,3699515,2110000,1589515,3003443.43,2604866.14,105000,293577.29,2958909.43,44534,3003443.43,0,0,0,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,CO
2010-09-30,1,1,0,10821103278100,10,82,1,1032781,0,0,,2010-09-07,2010-09-07,2010,2010,12,12,b,b,y,810890000,08055,n,n,NA,810890000,08055,n,n,NA,p,p,v,i,i,n,n,B,B,E,E,A,A,y,y,,,82613.43,500,82113.43,2710318.02,13616.63,42670.3,2654031.09,2710318.02,0,2710318.02,0,5836.68,5623,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,CO
2010-09-30,1,1,0,10821103337800,10,82,1,1033378,0,0,,2010-09-14,2010-09-14,2010,2010,12,12,b,b,y,806510000,08123,n,n,NA,806510000,08123,n,n,NA,p,p,v,i,i,n,y,C,C,E,E,B,B,y,y,,,319119,200121,118998,1103585.09,438710.76,15092,649782.33,1098144.09,5441,1103585.09,0,8800,8988.28,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,CO
2010-09-30,1,1,0,10832102319300,10,83,2,1023193,0,0,,2010-09-15,2010-09-15,2010,2010,12,12,b,b,y,666180000,20177,n,n,NA,666180000,20177,n,n,NA,p,p,v,i,i,n,n,E,E,E,E,A,A,y,y,,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KS
2010-09-30,1,1,0,10835094168700,10,83,5,0941687,0,0,,2009-10-05,2009-10-05,2009,2010,12,12,b,b,n,669370000,20201,n,n,NA,,,,,NA,p,p,v,i,i,n,n,C,C,C,C,A,A,y,y,,,313225,212000,101225,393987.58,314888.58,0,79099,NA,NA,NA,NA,14450.91,11360.33,,,,,3.3.1,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KS
2010-09-30,1,1,0,10835104031700,10,83,5,1040317,0,0,,2010-03-09,2010-03-09,2010,2010,12,12,b,b,y,670720000,20035,n,n,NA,670720000,20035,n,n,NA,p,p,v,i,i,n,n,E,E,E,E,B,B,y,y,,,1631496.04,428505,1202991.04,1875055.28,1233128.81,0,641926.47,NA,NA,NA,NA,116070,102461.94,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KS
2010-09-30,1,1,0,10835104125700,10,83,5,1041257,0,0,,2010-07-19,2010-07-19,2010,2010,12,12,b,b,n,678790000,20071,n,n,NA,,,,,NA,p,p,v,u,u,n,n,C,C,E,E,B,B,y,y,,,276295.22,150000,126295.22,1467453.03,730080.76,128194.39,609177.88,NA,NA,NA,NA,NA,NA,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KS
2010-09-30,1,1,0,10835104139200,10,83,5,1041392,0,0,,2010-08-05,2010-08-05,2010,2010,12,12,b,b,y,676420000,20065,n,n,NA,676420000,20065,n,n,NA,p,p,v,i,i,n,n,D,D,D,D,A,A,y,y,,,997000.6,394600,602400.6,984403.73,786264,250,197889.73,NA,NA,NA,NA,34883.93,38074.67,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KS
2010-09-30,1,1,0,10835104166600,10,83,5,1041666,0,0,,2010-09-15,2010-09-15,2010,2010,12,12,b,b,n,664230000,20197,n,n,NA,,,,,NA,p,p,v,i,i,n,n,C,C,E,E,A,A,y,y,,,238839.5,227798,11041.5,3799479.32,3799479.32,0,0,NA,NA,NA,NA,NA,NA,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KS
2010-09-30,1,1,0,10835104166800,10,83,5,1041668,0,0,,2010-09-15,2010-09-15,2010,2010,12,12,b,b,n,664230000,20197,n,n,NA,,,,,NA,p,p,v,i,i,n,n,D,D,E,E,A,A,y,y,,,504564.84,375005,129559.84,3792479.32,3792479.32,0,0,NA,NA,NA,NA,NA,NA,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KS
2010-09-30,1,1,0,10835104166900,10,83,5,1041669,0,0,,2010-09-15,2010-09-15,2010,2010,12,12,b,b,n,664230000,20197,n,n,NA,,,,,NA,p,p,v,p,p,n,n,C,C,E,E,A,A,y,y,,,324250,0,324250,3792479.32,3792479.32,0,0,NA,NA,NA,NA,NA,NA,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KS
2010-09-30,1,1,0,10836091365700,10,83,6,0913657,0,0,,2009-11-04,2009-11-04,2009,2010,12,12,b,b,y,670208854,20155,n,n,NA,670208854,20155,n,n,NA,p,p,v,i,i,n,n,E,E,C,C,B,B,y,y,,,497140,370000,127140,321543.92,112857.21,0,208686.71,321543.92,0,321543.92,0,0,0,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KS
2010-09-30,1,1,0,10836091379100,10,83,6,0913791,0,0,,2009-11-17,2009-11-17,2009,2010,12,12,b,b,y,670580000,20095,n,n,NA,670580000,20095,n,n,NA,p,p,v,i,i,n,n,D,D,C,C,A,A,y,y,,,514688.77,71660,443028.77,442255.26,258388.51,0,183866.75,NA,NA,NA,NA,NA,NA,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KS
2010-09-30,1,1,0,10836101005300,10,83,6,1010053,0,0,,2010-01-11,2010-01-11,2010,2010,12,12,b,b,y,678690000,20119,n,n,NA,678690000,20119,n,n,NA,p,p,v,i,i,n,n,C,C,C,C,A,A,y,y,,,441722.18,300000,141722.18,343473.76,219177.57,0,124296.19,343473.76,0,343473.76,NA,4534.86,2406,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KS
2010-09-30,1,1,0,10836101019500,10,83,6,1010195,0,0,,2010-01-28,2010-01-28,2010,2010,12,12,b,b,n,670500000,20173,n,n,NA,,,,,NA,p,p,v,p,p,n,n,D,D,E,E,A,A,y,y,,,859248.95,160000,699248.95,1308358.43,1156760,0,151598.43,NA,NA,NA,NA,NA,NA,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KS
2010-09-30,1,0,1,10836101020500,10,83,6,1010205,0,0,,2010-01-28,2010-01-28,2010,2010,12,12,b,b,n,669660000,20157,n,n,NA,,,,,NA,p,p,v,u,u,n,n,C,C,D,D,A,A,y,y,,,266559,200000,66559,700000,265000,0,435000,NA,NA,NA,NA,NA,NA,,,,,3.3.3,2010-06-04,2010,2010,12,n,K,2010-06-04,2010,2010,,,NA,NA,NA,NA,,3.3.3,N,12,12,12,dismiss,,KS
2010-09-30,1,1,0,10836101089200,10,83,6,1010892,0,0,,2010-03-30,2010-03-30,2010,2010,12,12,b,b,n,678360000,20075,n,n,NA,,,,,NA,p,p,v,n,n,n,n,E,E,E,E,A,A,y,y,,,1081633,0,1081633,1276656,1060913,28129,187614,NA,NA,NA,NA,NA,NA,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KS
2010-09-30,1,1,0,10836101094800,10,83,6,1010948,0,0,,2010-03-31,2010-03-31,2010,2010,12,12,b,b,n,678360000,20075,n,n,NA,,,,,NA,p,p,v,n,n,n,n,C,C,C,C,A,A,y,y,,,166939,0,166939,270752,151130,26224,93398,NA,NA,NA,NA,NA,NA,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KS
2010-09-30,1,1,0,10836101239900,10,83,6,1012399,0,0,,2010-07-16,2010-07-16,2010,2010,12,12,b,b,y,667250000,20021,n,n,NA,667250000,20021,n,n,NA,p,p,v,i,i,n,n,D,D,D,D,A,A,y,y,,,935950,630000,305950,778781.78,676050.88,0,102730.9,778781.78,0,778781.78,0,35250,34046,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KS
2010-09-30,1,1,0,10836101299700,10,83,6,1012997,0,0,,2010-08-30,2010-08-30,2010,2010,12,12,b,b,y,679510000,20189,n,n,NA,679510000,20189,n,n,NA,p,p,v,i,i,n,n,C,C,D,D,B,B,y,y,,,183475,140000,43475,675299,0,367739,307560,NA,NA,NA,NA,NA,NA,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KS
2010-09-30,1,1,0,10836101302600,10,83,6,1013026,0,0,,2010-08-31,2010-08-31,2010,2010,12,12,b,b,y,675300000,20185,n,n,NA,675300000,20009,n,n,NA,p,p,v,i,i,n,n,A,A,E,E,A,A,y,y,,,12500,0,12500,4386306.81,2323676.81,0,2062630,4386306.81,0,4386306.81,0,0,0,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KS
2010-09-30,1,1,0,10836101315800,10,83,6,1013158,0,0,,2010-09-15,2010-09-15,2010,2010,12,12,b,b,n,679520000,20189,n,n,NA,,,,,NA,p,p,v,i,i,n,n,C,C,C,C,A,A,y,y,,,298300,121000,177300,319195.71,260200.07,0,58995.64,319195.71,0,319195.71,0,0,11491.67,,,,,3.3.3,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,,,N,12,12,,open,open,KS
2010-09-30,1,0,1,108410318306r1,10,84,1,0318306,r,1,,2003-10-30,2009-10-27,2009,2010,12,12,b,b,y,884360000,35059,n,n,NA,884360000,35059,n,n,NA,p,p,v,i,i,,,4,4,4,4,1,1,y,y,n,,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,3.3.1,2009-11-10,2009,2010,12,n,A,2009-07-21,2009,2009,n,A,2009-07-21,2009,2009,NA,,3.3.3,N,12,12,12,discharge,discharge,NM
