YEAR,FIPS,PERSONS,FARMS,FARM_CHANGE,FARM_PCT_CHANGE
1997,29127,NA,778,NA,NA
1997,29129,NA,601,NA,NA
1997,29131,NA,1181,NA,NA
1997,29133,NA,298,NA,NA
1997,29135,NA,1127,NA,NA
1997,29137,NA,984,NA,NA
1997,29139,NA,859,NA,NA
1997,29141,NA,963,NA,NA
1997,29143,NA,469,NA,NA
1997,29145,NA,1832,NA,NA
1997,29147,NA,1357,NA,NA
1997,29149,NA,903,NA,NA
1997,29151,NA,1242,NA,NA
1997,29153,NA,884,NA,NA
1997,29155,NA,331,NA,NA
1997,29157,NA,940,NA,NA
1997,29159,NA,1371,NA,NA
1997,29161,NA,867,NA,NA
1997,29163,NA,1066,NA,NA
1997,29165,NA,811,NA,NA
1997,29167,NA,1748,NA,NA
1997,29169,NA,614,NA,NA
1997,29171,NA,684,NA,NA
1997,29173,NA,614,NA,NA
1997,29175,NA,919,NA,NA
1997,29177,NA,1222,NA,NA
1997,29179,NA,345,NA,NA
1997,29181,NA,533,NA,NA
1997,29183,NA,782,NA,NA
1997,29185,NA,848,NA,NA
1997,29186,NA,696,NA,NA
1997,29187,NA,742,NA,NA
1997,29189,NA,350,NA,NA
1997,29195,NA,1022,NA,NA
1997,29197,NA,541,NA,NA
1997,29199,NA,663,NA,NA
1997,29201,NA,609,NA,NA
1997,29203,NA,539,NA,NA
1997,29205,NA,716,NA,NA
1997,29207,NA,1069,NA,NA
1997,29209,NA,778,NA,NA
1997,29211,NA,873,NA,NA
1997,29213,NA,526,NA,NA
1997,29215,NA,1657,NA,NA
1997,29217,NA,1408,NA,NA
1997,29219,NA,631,NA,NA
1997,29221,NA,561,NA,NA
1997,29223,NA,430,NA,NA
1997,29225,NA,1929,NA,NA
1997,29227,NA,392,NA,NA
1997,29229,NA,1482,NA,NA
1997,30001,NA,409,NA,NA
1997,30003,NA,586,NA,NA
1997,30005,NA,598,NA,NA
1997,30007,NA,250,NA,NA
1997,30009,NA,719,NA,NA
1997,30011,NA,312,NA,NA
1997,30013,NA,1050,NA,NA
1997,30015,NA,819,NA,NA
1997,30017,NA,451,NA,NA
1997,30019,NA,405,NA,NA
1997,30021,NA,538,NA,NA
1997,30023,NA,102,NA,NA
1997,30025,NA,326,NA,NA
1997,30027,NA,893,NA,NA
1997,30029,NA,1102,NA,NA
1997,30031,NA,1003,NA,NA
1997,30033,NA,241,NA,NA
1997,30035,NA,493,NA,NA
1997,30037,NA,125,NA,NA
1997,30039,NA,130,NA,NA
1997,30041,NA,791,NA,NA
1997,30043,NA,317,NA,NA
1997,30045,NA,359,NA,NA
1997,30047,NA,1216,NA,NA
1997,30049,NA,610,NA,NA
1997,30051,NA,303,NA,NA
1997,30053,NA,310,NA,NA
1997,30055,NA,466,NA,NA
1997,30057,NA,535,NA,NA
1997,30059,NA,151,NA,NA
1997,30061,NA,89,NA,NA
1997,30063,NA,608,NA,NA
1997,30065,NA,257,NA,NA
1997,30067,NA,483,NA,NA
1997,30069,NA,89,NA,NA
1997,30071,NA,534,NA,NA
1997,30073,NA,536,NA,NA
1997,30075,NA,307,NA,NA
1997,30077,NA,261,NA,NA
1997,30079,NA,162,NA,NA
1997,30081,NA,1318,NA,NA
1997,30083,NA,611,NA,NA
1997,30085,NA,694,NA,NA
1997,30087,NA,397,NA,NA
1997,30089,NA,489,NA,NA
1997,30091,NA,645,NA,NA
1997,30093,NA,145,NA,NA
1997,30095,NA,534,NA,NA
1997,30097,NA,340,NA,NA
1997,30099,NA,625,NA,NA
1997,30101,NA,424,NA,NA
1997,30103,NA,119,NA,NA
1997,30105,NA,722,NA,NA
1997,30107,NA,158,NA,NA
1997,30109,NA,192,NA,NA
1997,30111,NA,1283,NA,NA
1997,31001,NA,661,NA,NA
1997,31003,NA,845,NA,NA
1997,31005,NA,84,NA,NA
1997,31007,NA,238,NA,NA
1997,31009,NA,119,NA,NA
1997,31011,NA,805,NA,NA
1997,31013,NA,540,NA,NA
1997,31015,NA,373,NA,NA
1997,31017,NA,368,NA,NA
1997,31019,NA,1153,NA,NA
1997,31021,NA,614,NA,NA
1997,31023,NA,851,NA,NA
1997,31025,NA,748,NA,NA
1997,31027,NA,1017,NA,NA
1997,31029,NA,396,NA,NA
1997,31031,NA,690,NA,NA
1997,31033,NA,706,NA,NA
1997,31035,NA,566,NA,NA
1997,31037,NA,642,NA,NA
1997,31039,NA,1045,NA,NA
1997,31041,NA,1359,NA,NA
1997,31043,NA,314,NA,NA
1997,31045,NA,497,NA,NA
1997,31047,NA,903,NA,NA
1997,31049,NA,277,NA,NA
1997,31051,NA,625,NA,NA
1997,31053,NA,848,NA,NA
1997,31055,NA,410,NA,NA
1997,31057,NA,339,NA,NA
1997,31059,NA,607,NA,NA
1997,31061,NA,449,NA,NA
1997,31063,NA,368,NA,NA
1997,31065,NA,452,NA,NA
1997,31067,NA,1232,NA,NA
1997,31069,NA,328,NA,NA
1997,31071,NA,217,NA,NA
1997,31073,NA,260,NA,NA
1997,31075,NA,91,NA,NA
1997,31077,NA,403,NA,NA
1997,31079,NA,750,NA,NA
1997,31081,NA,697,NA,NA
1997,31083,NA,392,NA,NA
1997,31085,NA,271,NA,NA
1997,31087,NA,357,NA,NA
1997,31089,NA,1341,NA,NA
1997,31091,NA,90,NA,NA
1997,31093,NA,680,NA,NA
1997,31095,NA,666,NA,NA
1997,31097,NA,522,NA,NA
1997,31099,NA,521,NA,NA
1997,31101,NA,405,NA,NA
1997,31103,NA,222,NA,NA
1997,31105,NA,359,NA,NA
1997,31107,NA,1103,NA,NA
1997,31109,NA,1615,NA,NA
1997,31111,NA,1078,NA,NA
1997,31113,NA,130,NA,NA
1997,31115,NA,146,NA,NA
1997,31117,NA,115,NA,NA
1997,31119,NA,837,NA,NA
1997,31121,NA,587,NA,NA
1997,31123,NA,497,NA,NA
1997,31125,NA,441,NA,NA
1997,31127,NA,511,NA,NA
1997,31129,NA,523,NA,NA
1997,31131,NA,875,NA,NA
1997,31133,NA,472,NA,NA
1997,31135,NA,534,NA,NA
1997,31137,NA,580,NA,NA
1997,31139,NA,761,NA,NA
1997,31141,NA,1083,NA,NA
1997,31143,NA,633,NA,NA
1997,31145,NA,471,NA,NA
1997,31147,NA,767,NA,NA
1997,31149,NA,328,NA,NA
1997,31151,NA,773,NA,NA
1997,31153,NA,401,NA,NA
1997,31155,NA,1260,NA,NA
1997,31157,NA,846,NA,NA
1997,31159,NA,895,NA,NA
1997,31161,NA,686,NA,NA
1997,31163,NA,512,NA,NA
1997,31165,NA,352,NA,NA
1997,31167,NA,654,NA,NA
1997,31169,NA,599,NA,NA
1997,31171,NA,91,NA,NA
1997,31173,NA,407,NA,NA
1997,31175,NA,464,NA,NA
1997,31177,NA,749,NA,NA
1997,31179,NA,651,NA,NA
1997,31181,NA,458,NA,NA
1997,31183,NA,194,NA,NA
1997,31185,NA,747,NA,NA
1997,32001,NA,574,NA,NA
1997,32003,NA,267,NA,NA
1997,32005,NA,180,NA,NA
1997,32007,NA,436,NA,NA
1997,32009,NA,21,NA,NA
1997,32011,NA,91,NA,NA
1997,32013,NA,237,NA,NA
1997,32015,NA,85,NA,NA
1997,32017,NA,132,NA,NA
1997,32019,NA,338,NA,NA
1997,32021,NA,41,NA,NA
1997,32023,NA,164,NA,NA
1997,32027,NA,134,NA,NA
1997,32029,NA,10,NA,NA
1997,32031,NA,345,NA,NA
1997,32033,NA,122,NA,NA
1997,32510,NA,21,NA,NA
1997,33001,NA,260,NA,NA
1997,33003,NA,227,NA,NA
1997,33005,NA,387,NA,NA
1997,33007,NA,240,NA,NA
1997,33009,NA,531,NA,NA
1997,33011,NA,534,NA,NA
1997,33013,NA,550,NA,NA
1997,33015,NA,569,NA,NA
1997,33017,NA,310,NA,NA
1997,33019,NA,320,NA,NA
1997,34001,NA,465,NA,NA
1997,34003,NA,131,NA,NA
1997,34005,NA,935,NA,NA
1997,34007,NA,236,NA,NA
1997,34009,NA,165,NA,NA
1997,34011,NA,622,NA,NA
1997,34013,NA,23,NA,NA
1997,34015,NA,718,NA,NA
1997,34019,NA,1461,NA,NA
1997,34021,NA,309,NA,NA
1997,34023,NA,300,NA,NA
1997,34025,NA,977,NA,NA
1997,34027,NA,427,NA,NA
1997,34029,NA,268,NA,NA
1997,34031,NA,63,NA,NA
1997,34033,NA,716,NA,NA
1997,34035,NA,486,NA,NA
1997,34037,NA,920,NA,NA
1997,34039,NA,21,NA,NA
1997,34041,NA,802,NA,NA
1997,35001,NA,680,NA,NA
1997,35003,NA,286,NA,NA
1997,35005,NA,689,NA,NA
1997,35006,NA,214,NA,NA
1997,35007,NA,398,NA,NA
1997,35009,NA,808,NA,NA
1997,35011,NA,223,NA,NA
1997,35013,NA,1681,NA,NA
1997,35015,NA,603,NA,NA
1997,35017,NA,372,NA,NA
1997,35019,NA,275,NA,NA
1997,35021,NA,204,NA,NA
1997,35023,NA,176,NA,NA
1997,35025,NA,682,NA,NA
1997,35027,NA,448,NA,NA
1997,35028,NA,9,NA,NA
1997,35029,NA,243,NA,NA
1997,35031,NA,266,NA,NA
1997,35033,NA,444,NA,NA
1997,35035,NA,602,NA,NA
1997,35037,NA,676,NA,NA
1997,35039,NA,1136,NA,NA
1997,35041,NA,913,NA,NA
1997,35043,NA,465,NA,NA
1997,35045,NA,880,NA,NA
1997,35047,NA,783,NA,NA
1997,35049,NA,515,NA,NA
1997,35051,NA,217,NA,NA
1997,35053,NA,486,NA,NA
1997,35055,NA,498,NA,NA
1997,35057,NA,620,NA,NA
1997,35059,NA,546,NA,NA
1997,35061,NA,838,NA,NA
1997,36001,NA,458,NA,NA
1997,36003,NA,893,NA,NA
1997,36007,NA,627,NA,NA
1997,36009,NA,1188,NA,NA
1997,36011,NA,1022,NA,NA
1997,36013,NA,1914,NA,NA
1997,36015,NA,393,NA,NA
1997,36017,NA,977,NA,NA
1997,36019,NA,611,NA,NA
1997,36021,NA,545,NA,NA
1997,36023,NA,538,NA,NA
1997,36025,NA,848,NA,NA
1997,36027,NA,661,NA,NA
1997,36029,NA,1213,NA,NA
1997,36031,NA,248,NA,NA
1997,36033,NA,527,NA,NA
1997,36035,NA,209,NA,NA
1997,36037,NA,631,NA,NA
1997,36039,NA,292,NA,NA
1997,36041,NA,17,NA,NA
1997,36043,NA,661,NA,NA
1997,36045,NA,1042,NA,NA
1997,36047,NA,9,NA,NA
1997,36049,NA,731,NA,NA
1997,36051,NA,750,NA,NA
1997,36053,NA,807,NA,NA
1997,36055,NA,603,NA,NA
1997,36057,NA,647,NA,NA
1997,36059,NA,71,NA,NA
1997,36061,NA,2,NA,NA
1997,36063,NA,855,NA,NA
1997,36065,NA,1113,NA,NA
1997,36067,NA,736,NA,NA
1997,36069,NA,850,NA,NA
1997,36071,NA,771,NA,NA
1997,36073,NA,564,NA,NA
1997,36075,NA,737,NA,NA
1997,36077,NA,1023,NA,NA
1997,36079,NA,61,NA,NA
1997,36081,NA,2,NA,NA
1997,36083,NA,562,NA,NA
1997,36085,NA,7,NA,NA
1997,36087,NA,26,NA,NA
1997,36089,NA,1602,NA,NA
1997,36091,NA,589,NA,NA
1997,36093,NA,187,NA,NA
1997,36095,NA,600,NA,NA
1997,36097,NA,388,NA,NA
1997,36099,NA,487,NA,NA
1997,36101,NA,1519,NA,NA
1997,36103,NA,721,NA,NA
1997,36105,NA,383,NA,NA
1997,36107,NA,571,NA,NA
1997,36109,NA,557,NA,NA
1997,36111,NA,500,NA,NA
1997,36113,NA,74,NA,NA
1997,36115,NA,875,NA,NA
1997,36117,NA,1013,NA,NA
1997,36119,NA,117,NA,NA
1997,36121,NA,839,NA,NA
1997,36123,NA,800,NA,NA
1997,37001,NA,890,NA,NA
1997,37003,NA,665,NA,NA
1997,37005,NA,652,NA,NA
1997,37007,NA,537,NA,NA
1997,37009,NA,1290,NA,NA
1997,37011,NA,535,NA,NA
1997,37013,NA,429,NA,NA
1997,37015,NA,423,NA,NA
1997,37017,NA,637,NA,NA
1997,37019,NA,261,NA,NA
1997,37021,NA,1266,NA,NA
1997,37023,NA,449,NA,NA
1997,37025,NA,588,NA,NA
1997,37027,NA,414,NA,NA
1997,37029,NA,87,NA,NA
1997,37031,NA,121,NA,NA
1997,37033,NA,644,NA,NA
1997,37035,NA,739,NA,NA
1997,37037,NA,1144,NA,NA
1997,37039,NA,310,NA,NA
1997,37041,NA,175,NA,NA
1997,37043,NA,200,NA,NA
1997,37045,NA,1087,NA,NA
1997,37047,NA,1015,NA,NA
1997,37049,NA,321,NA,NA
1997,37051,NA,539,NA,NA
1997,37053,NA,100,NA,NA
1997,37055,NA,11,NA,NA
1997,37057,NA,1151,NA,NA
1997,37059,NA,684,NA,NA
1997,37061,NA,1368,NA,NA
1997,37063,NA,199,NA,NA
1997,37065,NA,351,NA,NA
1997,37067,NA,796,NA,NA
1997,37069,NA,629,NA,NA
1997,37071,NA,420,NA,NA
1997,37073,NA,174,NA,NA
1997,37075,NA,146,NA,NA
1997,37077,NA,731,NA,NA
1997,37079,NA,331,NA,NA
1997,37081,NA,1148,NA,NA
1997,37083,NA,398,NA,NA
1997,37085,NA,740,NA,NA
1997,37087,NA,962,NA,NA
1997,37089,NA,612,NA,NA
1997,37091,NA,183,NA,NA
1997,37093,NA,200,NA,NA
1997,37095,NA,110,NA,NA
1997,37097,NA,1387,NA,NA
1997,37099,NA,280,NA,NA
1997,37101,NA,1420,NA,NA
1997,37103,NA,172,NA,NA
1997,37105,NA,379,NA,NA
1997,37107,NA,495,NA,NA
1997,37109,NA,635,NA,NA
1997,37111,NA,289,NA,NA
1997,37113,NA,382,NA,NA
1997,37115,NA,1071,NA,NA
1997,37117,NA,427,NA,NA
1997,37119,NA,377,NA,NA
1997,37121,NA,375,NA,NA
1997,37123,NA,310,NA,NA
1997,37125,NA,841,NA,NA
1997,37127,NA,541,NA,NA
1997,37129,NA,75,NA,NA
1997,37131,NA,404,NA,NA
1997,37133,NA,438,NA,NA
1997,37135,NA,577,NA,NA
1997,37137,NA,80,NA,NA
1997,37139,NA,203,NA,NA
1997,37141,NA,333,NA,NA
1997,37143,NA,223,NA,NA
1997,37145,NA,455,NA,NA
1997,37147,NA,525,NA,NA
1997,37149,NA,255,NA,NA
1997,37151,NA,1696,NA,NA
1997,37153,NA,294,NA,NA
1997,37155,NA,1211,NA,NA
1997,37157,NA,915,NA,NA
1997,37159,NA,954,NA,NA
1997,37161,NA,616,NA,NA
1997,37163,NA,1299,NA,NA
1997,37165,NA,145,NA,NA
1997,37167,NA,666,NA,NA
1997,37169,NA,1080,NA,NA
1997,37171,NA,1430,NA,NA
1997,37173,NA,107,NA,NA
1997,37175,NA,228,NA,NA
1997,37177,NA,92,NA,NA
1997,37179,NA,1388,NA,NA
1997,37181,NA,264,NA,NA
1997,37183,NA,928,NA,NA
1997,37185,NA,327,NA,NA
1997,37187,NA,236,NA,NA
1997,37189,NA,856,NA,NA
1997,37191,NA,941,NA,NA
1997,37193,NA,1405,NA,NA
1997,37195,NA,433,NA,NA
1997,37197,NA,1053,NA,NA
1997,37199,NA,745,NA,NA
1997,38001,NA,381,NA,NA
1997,38003,NA,815,NA,NA
1997,38005,NA,634,NA,NA
1997,38007,NA,251,NA,NA
1997,38009,NA,859,NA,NA
1997,38011,NA,371,NA,NA
1997,38013,NA,506,NA,NA
1997,38015,NA,937,NA,NA
1997,38017,NA,1008,NA,NA
1997,38019,NA,702,NA,NA
1997,38021,NA,554,NA,NA
1997,38023,NA,566,NA,NA
1997,38025,NA,634,NA,NA
1997,38027,NA,310,NA,NA
1997,38029,NA,777,NA,NA
1997,38031,NA,297,NA,NA
1997,38033,NA,258,NA,NA
1997,38035,NA,847,NA,NA
1997,38037,NA,615,NA,NA
1997,38039,NA,381,NA,NA
1997,38041,NA,461,NA,NA
1997,38043,NA,531,NA,NA
1997,38045,NA,646,NA,NA
1997,38047,NA,415,NA,NA
1997,38049,NA,953,NA,NA
1997,38051,NA,531,NA,NA
1997,38053,NA,705,NA,NA
1997,38055,NA,1043,NA,NA
1997,38057,NA,497,NA,NA
1997,38059,NA,954,NA,NA
1997,38061,NA,807,NA,NA
1997,38063,NA,506,NA,NA
1997,38065,NA,341,NA,NA
1997,38067,NA,653,NA,NA
1997,38069,NA,513,NA,NA
1997,38071,NA,562,NA,NA
1997,38073,NA,527,NA,NA
1997,38075,NA,409,NA,NA
1997,38077,NA,962,NA,NA
1997,38079,NA,547,NA,NA
1997,38081,NA,485,NA,NA
1997,38083,NA,392,NA,NA
1997,38085,NA,196,NA,NA
1997,38087,NA,274,NA,NA
1997,38089,NA,853,NA,NA
1997,38091,NA,305,NA,NA
1997,38093,NA,1040,NA,NA
1997,38095,NA,451,NA,NA
1997,38097,NA,504,NA,NA
1997,38099,NA,805,NA,NA
1997,38101,NA,1262,NA,NA
1997,38103,NA,624,NA,NA
1997,38105,NA,891,NA,NA
1997,39001,NA,1429,NA,NA
1997,39003,NA,1020,NA,NA
1997,39005,NA,1066,NA,NA
1997,39007,NA,1178,NA,NA
1997,39009,NA,597,NA,NA
1997,39011,NA,1092,NA,NA
1997,39013,NA,740,NA,NA
1997,39015,NA,1509,NA,NA
1997,39017,NA,1006,NA,NA
1997,39019,NA,820,NA,NA
1997,39021,NA,952,NA,NA
1997,39023,NA,769,NA,NA
1997,39025,NA,887,NA,NA
1997,39027,NA,848,NA,NA
1997,39029,NA,1181,NA,NA
1997,39031,NA,1017,NA,NA
1997,39033,NA,780,NA,NA
1997,39035,NA,147,NA,NA
1997,39037,NA,1881,NA,NA
1997,39039,NA,965,NA,NA
1997,39041,NA,740,NA,NA
1997,39043,NA,431,NA,NA
1997,39045,NA,1172,NA,NA
1997,39047,NA,573,NA,NA
1997,39049,NA,476,NA,NA
1997,39051,NA,856,NA,NA
1997,39053,NA,907,NA,NA
1997,39055,NA,845,NA,NA
1997,39057,NA,870,NA,NA
1997,39059,NA,966,NA,NA
1997,39061,NA,373,NA,NA
1997,39063,NA,1050,NA,NA
1997,39065,NA,912,NA,NA
1997,39067,NA,508,NA,NA
1997,39069,NA,922,NA,NA
1997,39071,NA,1398,NA,NA
1997,39073,NA,439,NA,NA
1997,39075,NA,1676,NA,NA
1997,39077,NA,876,NA,NA
1997,39079,NA,484,NA,NA
1997,39081,NA,488,NA,NA
1997,39083,NA,1284,NA,NA
1997,39085,NA,313,NA,NA
1997,39087,NA,613,NA,NA
1997,39089,NA,1439,NA,NA
1997,39091,NA,1048,NA,NA
1997,39093,NA,905,NA,NA
1997,39095,NA,436,NA,NA
1997,39097,NA,741,NA,NA
1997,39099,NA,635,NA,NA
1997,39101,NA,604,NA,NA
1997,39103,NA,1027,NA,NA
1997,39105,NA,587,NA,NA
1997,39107,NA,1330,NA,NA
1997,39109,NA,1102,NA,NA
1997,39111,NA,715,NA,NA
1997,39113,NA,895,NA,NA
1997,39115,NA,596,NA,NA
1997,39117,NA,900,NA,NA
1997,39119,NA,1194,NA,NA
1997,39121,NA,635,NA,NA
1997,39123,NA,521,NA,NA
1997,39125,NA,593,NA,NA
1997,39127,NA,713,NA,NA
1997,39129,NA,797,NA,NA
1997,39131,NA,526,NA,NA
1997,39133,NA,879,NA,NA
1997,39135,NA,1123,NA,NA
1997,39137,NA,1448,NA,NA
1997,39139,NA,1061,NA,NA
1997,39141,NA,1039,NA,NA
1997,39143,NA,874,NA,NA
1997,39145,NA,759,NA,NA
1997,39147,NA,1316,NA,NA
1997,39149,NA,1087,NA,NA
1997,39151,NA,1289,NA,NA
1997,39153,NA,309,NA,NA
1997,39155,NA,934,NA,NA
1997,39157,NA,1084,NA,NA
1997,39159,NA,923,NA,NA
1997,39161,NA,762,NA,NA
1997,39163,NA,246,NA,NA
1997,39165,NA,899,NA,NA
1997,39167,NA,1064,NA,NA
1997,39169,NA,1831,NA,NA
1997,39171,NA,1057,NA,NA
1997,39173,NA,1097,NA,NA
1997,39175,NA,661,NA,NA
1997,40001,NA,1224,NA,NA
1997,40003,NA,803,NA,NA
1997,40005,NA,1209,NA,NA
1997,40007,NA,816,NA,NA
1997,40009,NA,908,NA,NA
1997,40011,NA,934,NA,NA
1997,40013,NA,1690,NA,NA
1997,40015,NA,1639,NA,NA
1997,40017,NA,1348,NA,NA
1997,40019,NA,1332,NA,NA
1997,40021,NA,1329,NA,NA
1997,40023,NA,1102,NA,NA
1997,40025,NA,530,NA,NA
1997,40027,NA,1216,NA,NA
1997,40029,NA,636,NA,NA
1997,40031,NA,1164,NA,NA
1997,40033,NA,564,NA,NA
1997,40035,NA,1254,NA,NA
1997,40037,NA,1734,NA,NA
1997,40039,NA,869,NA,NA
1997,40041,NA,1463,NA,NA
1997,40043,NA,778,NA,NA
1997,40045,NA,666,NA,NA
1997,40047,NA,1242,NA,NA
1997,40049,NA,1549,NA,NA
1997,40051,NA,1817,NA,NA
1997,40053,NA,801,NA,NA
1997,40055,NA,535,NA,NA
1997,40057,NA,363,NA,NA
1997,40059,NA,488,NA,NA
1997,40061,NA,972,NA,NA
1997,40063,NA,985,NA,NA
1997,40065,NA,818,NA,NA
1997,40067,NA,530,NA,NA
1997,40069,NA,693,NA,NA
1997,40071,NA,1076,NA,NA
1997,40073,NA,1101,NA,NA
1997,40075,NA,772,NA,NA
1997,40077,NA,734,NA,NA
1997,40079,NA,1984,NA,NA
1997,40081,NA,2193,NA,NA
1997,40083,NA,1122,NA,NA
1997,40085,NA,693,NA,NA
1997,40087,NA,1200,NA,NA
1997,40089,NA,1818,NA,NA
1997,40091,NA,1013,NA,NA
1997,40093,NA,981,NA,NA
1997,40095,NA,466,NA,NA
1997,40097,NA,1593,NA,NA
1997,40099,NA,509,NA,NA
1997,40101,NA,1693,NA,NA
1997,40103,NA,823,NA,NA
1997,40105,NA,856,NA,NA
1997,40107,NA,877,NA,NA
1997,40109,NA,1211,NA,NA
1997,40111,NA,1275,NA,NA
1997,40113,NA,1360,NA,NA
1997,40115,NA,1119,NA,NA
1997,40117,NA,749,NA,NA
1997,40119,NA,1469,NA,NA
1997,40121,NA,1804,NA,NA
1997,40123,NA,1291,NA,NA
1997,40125,NA,1660,NA,NA
1997,40127,NA,885,NA,NA
1997,40129,NA,705,NA,NA
1997,40131,NA,1654,NA,NA
1997,40133,NA,1166,NA,NA
1997,40135,NA,1309,NA,NA
1997,40137,NA,1312,NA,NA
1997,40139,NA,882,NA,NA
1997,40141,NA,710,NA,NA
1997,40143,NA,1173,NA,NA
1997,40145,NA,1138,NA,NA
1997,40147,NA,898,NA,NA
1997,40149,NA,1090,NA,NA
1997,40151,NA,786,NA,NA
1997,40153,NA,877,NA,NA
1997,41001,NA,759,NA,NA
1997,41003,NA,858,NA,NA
1997,41005,NA,4485,NA,NA
1997,41007,NA,263,NA,NA
1997,41009,NA,851,NA,NA
1997,41011,NA,780,NA,NA
1997,41013,NA,596,NA,NA
1997,41015,NA,195,NA,NA
1997,41017,NA,1523,NA,NA
1997,41019,NA,2281,NA,NA
1997,41021,NA,184,NA,NA
1997,41023,NA,448,NA,NA
1997,41025,NA,537,NA,NA
1997,41027,NA,612,NA,NA
1997,41029,NA,1934,NA,NA
1997,41031,NA,456,NA,NA
1997,41033,NA,751,NA,NA
1997,41035,NA,1205,NA,NA
1997,41037,NA,467,NA,NA
1997,41039,NA,2512,NA,NA
1997,41041,NA,372,NA,NA
1997,41043,NA,2412,NA,NA
1997,41045,NA,1320,NA,NA
1997,41047,NA,2981,NA,NA
1997,41049,NA,491,NA,NA
1997,41051,NA,674,NA,NA
1997,41053,NA,1375,NA,NA
1997,41055,NA,194,NA,NA
1997,41057,NA,354,NA,NA
1997,41059,NA,1764,NA,NA
1997,41061,NA,970,NA,NA
1997,41063,NA,515,NA,NA
1997,41065,NA,542,NA,NA
1997,41067,NA,1960,NA,NA
1997,41069,NA,179,NA,NA
1997,41071,NA,2175,NA,NA
1997,42001,NA,1325,NA,NA
1997,42003,NA,522,NA,NA
1997,42005,NA,875,NA,NA
1997,42007,NA,737,NA,NA
1997,42009,NA,1183,NA,NA
1997,42011,NA,2073,NA,NA
1997,42013,NA,532,NA,NA
1997,42015,NA,1539,NA,NA
1997,42017,NA,1068,NA,NA
1997,42019,NA,1355,NA,NA
1997,42021,NA,723,NA,NA
1997,42023,NA,42,NA,NA
1997,42025,NA,231,NA,NA
1997,42027,NA,1037,NA,NA
1997,42029,NA,1983,NA,NA
1997,42031,NA,582,NA,NA
1997,42033,NA,479,NA,NA
1997,42035,NA,350,NA,NA
1997,42037,NA,955,NA,NA
1997,42039,NA,1447,NA,NA
1997,42041,NA,1274,NA,NA
1997,42043,NA,857,NA,NA
1997,42045,NA,95,NA,NA
1997,42047,NA,220,NA,NA
1997,42049,NA,1490,NA,NA
1997,42051,NA,1006,NA,NA
1997,42053,NA,47,NA,NA
1997,42055,NA,1622,NA,NA
1997,42057,NA,580,NA,NA
1997,42059,NA,864,NA,NA
1997,42061,NA,747,NA,NA
1997,42063,NA,1021,NA,NA
1997,42065,NA,595,NA,NA
1997,42067,NA,801,NA,NA
1997,42069,NA,325,NA,NA
1997,42071,NA,5695,NA,NA
1997,42073,NA,849,NA,NA
1997,42075,NA,1149,NA,NA
1997,42077,NA,590,NA,NA
1997,42079,NA,626,NA,NA
1997,42081,NA,1114,NA,NA
1997,42083,NA,288,NA,NA
1997,42085,NA,1392,NA,NA
1997,42087,NA,825,NA,NA
1997,42089,NA,257,NA,NA
1997,42091,NA,653,NA,NA
1997,42093,NA,350,NA,NA
1997,42095,NA,545,NA,NA
1997,42097,NA,784,NA,NA
1997,42099,NA,817,NA,NA
1997,42101,NA,12,NA,NA
1997,42103,NA,61,NA,NA
1997,42105,NA,376,NA,NA
1997,42107,NA,803,NA,NA
1997,42109,NA,893,NA,NA
1997,42111,NA,1227,NA,NA
1997,42113,NA,160,NA,NA
1997,42115,NA,849,NA,NA
1997,42117,NA,986,NA,NA
1997,42119,NA,659,NA,NA
1997,42121,NA,515,NA,NA
1997,42123,NA,564,NA,NA
1997,42125,NA,1744,NA,NA
1997,42127,NA,704,NA,NA
1997,42129,NA,1401,NA,NA
1997,42131,NA,387,NA,NA
1997,42133,NA,2365,NA,NA
1997,44001,NA,48,NA,NA
1997,44003,NA,99,NA,NA
1997,44005,NA,180,NA,NA
1997,44007,NA,343,NA,NA
1997,44009,NA,324,NA,NA
1997,45001,NA,610,NA,NA
1997,45003,NA,958,NA,NA
1997,45005,NA,165,NA,NA
1997,45007,NA,1640,NA,NA
1997,45009,NA,297,NA,NA
1997,45011,NA,415,NA,NA
1997,45013,NA,129,NA,NA
1997,45015,NA,379,NA,NA
1997,45017,NA,372,NA,NA
1997,45019,NA,354,NA,NA
1997,45021,NA,529,NA,NA
1997,45023,NA,436,NA,NA
1997,45025,NA,679,NA,NA
1997,45027,NA,365,NA,NA
1997,45029,NA,525,NA,NA
1997,45031,NA,433,NA,NA
1997,45033,NA,229,NA,NA
1997,45035,NA,396,NA,NA
1997,45037,NA,345,NA,NA
1997,45039,NA,222,NA,NA
1997,45041,NA,762,NA,NA
1997,45043,NA,253,NA,NA
1997,45045,NA,1038,NA,NA
1997,45047,NA,502,NA,NA
1997,45049,NA,249,NA,NA
1997,45051,NA,1101,NA,NA
1997,45053,NA,156,NA,NA
1997,45055,NA,426,NA,NA
1997,45057,NA,656,NA,NA
1997,45059,NA,880,NA,NA
1997,45061,NA,267,NA,NA
1997,45063,NA,1040,NA,NA
1997,45065,NA,121,NA,NA
1997,45067,NA,240,NA,NA
1997,45069,NA,212,NA,NA
1997,45071,NA,614,NA,NA
1997,45073,NA,789,NA,NA
1997,45075,NA,1193,NA,NA
1997,45077,NA,727,NA,NA
1997,45079,NA,463,NA,NA
1997,45081,NA,686,NA,NA
1997,45083,NA,1429,NA,NA
1997,45085,NA,501,NA,NA
